,Lat,Long,new_name,old_name
447,49.2020265,31.8971065,ст. ім.Т.Шевченка,"ст. ім.Т.Шевченка, Черкаська область"
448,49.16189,31.9308,Велика Яблунівка,"Велика Яблунівка, Черкаська область"
449,49.2436563,31.8816698,Сміла (райлікарня),"Сміла (райлікарня), Черкаська область"
450,48.88877,30.69482,Тальне,"Тальне, Черкаська область"
451,48.9119216,30.0579312,с. Ліщинівка,"с. Ліщинівка, Черкаська область"
452,49.37281,32.15742,Червона Слобода,"Червона Слобода, Черкаська область"
453,49.45167,31.9504,Геронимівка,"Геронимівка, Черкаська область"
454,49.52754,31.73708,Мошни,"Мошни, Черкаська область"
455,49.72579,32.51869,Хрестителеве,"Хрестителеве, Черкаська область"
456,48.6145935,36.7785726,Мар’ївка (ЗА),"Мар’ївка (ЗА), Донецька область"
457,48.40642,37.18111,Білицьке,"Білицьке, Донецька область"
458,48.59559,37.99987,Бахмут,"Бахмут, Донецька область"
459,48.282193,37.1847804,Покровськ (АС),"Покровськ (АС), Донецька область"
460,47.75526439999999,37.2194394,Павлівка (ЗА),"Павлівка (ЗА), Донецька область"
461,47.78031,37.25064,Вугледар,"Вугледар, Донецька область"
462,47.5951141,37.4831419,Волноваха (АС),"Волноваха (АС), Донецька область"
463,47.48778799999999,37.3235986,Златоустівка (ЗА),"Златоустівка (ЗА), Донецька область"
464,48.14708,37.30032,Селидове,"Селидове, Донецька область"
465,47.8359616,36.8448462,Велика Новосілка (АС),"Велика Новосілка (АС), Донецька область"
466,49.000063,37.9691588,Торське (ЗА),"Торське (ЗА), Донецька область"
467,48.7051299,37.5745958,Костянтинівка (ДС КВПК АС Краматорськ м. Костянтинівка вул. Ломоносова),"Костянтинівка (ДС КВПК АС Краматорськ м. Костянтинівка вул. Ломоносова), Донецька область"
468,49.0330681,37.5548949,Святогірськ (АС),"Святогірськ (АС), Донецька область"
469,48.394709,37.844364,Торецьк (АС),"Торецьк (АС), Донецька область"
470,47.9865822,37.2906965,Курахове (АС),"Курахове (АС), Донецька область"
471,47.8376047,36.6832712,В.Новосілка (АС),"В.Новосілка (АС), Донецька область"
472,48.2962118,37.2700036,Мирноград (АС Світлий),"Мирноград (АС Світлий), Донецька область"
473,48.13989,37.74255,Авдіївка,"Авдіївка, Донецька область"
474,48.2368992,38.2082157,Єнакієве (АС),"Єнакієве (АС), Донецька область"
475,47.2028635,37.3197087,Володарське (ЗА),"Володарське (ЗА), Донецька область"
476,47.15759,38.22824,Новоазовськ,"Новоазовськ, Донецька область"
477,47.2919893,38.2472833,Клинкине(ЗА),"Клинкине(ЗА), Донецька область"
478,47.0742685,38.1596609,Сєдове (АС),"Сєдове (АС), Донецька область"
479,47.40994,38.02476,Тельманове,"Тельманове, Донецька область"
480,47.6668709,38.076284,Комсомольське (АС),"Комсомольське (АС), Донецька область"
481,48.3340595,38.4062034,Дебальцеве (АС),"Дебальцеве (АС), Донецька область"
482,48.4346796,38.22042800000001,Світлодарськ (АС),"Світлодарськ (АС), Донецька область"
483,48.5342262,37.0536232,Білозерське (АС),"Білозерське (АС), Донецька область"
484,48.46147,37.08524,Добропілля,"Добропілля, Донецька область"
485,48.015883,37.80285,Донецьк (АС Східна),"Донецьк (АС Східна), Донецька область"
486,48.0282789,38.7656121,Сніжне (АС),"Сніжне (АС), Донецька область"
487,48.1544677,38.3590696,Кіровське (АС),"Кіровське (АС), Донецька область"
488,48.3071,38.029633,Горлівка (АС),"Горлівка (АС), Донецька область"
489,47.0915367,37.754335,Сопіне (ЗА),"Сопіне (ЗА), Донецька область"
491,48.9897585,37.8049964,Лиман (ЗА Базарна),"Лиман (ЗА Базарна), Донецька область"
492,48.62486,37.548274,Дружківка (ЗА Зал. вокзал),"Дружківка (ЗА Зал. вокзал), Донецька область"
493,47.3774655,37.33731179999999,Малоянісоль (ЗА),"Малоянісоль (ЗА), Донецька область"
494,48.60930219999999,37.5128771,Дружківка (ЗА ЦМЛ),"Дружківка (ЗА ЦМЛ), Донецька область"
495,48.5989548,37.5241615,Дружківка (ЗА Курган Слави),"Дружківка (ЗА Курган Слави), Донецька область"
496,48.2203636,37.1461139,Шевченко (ЗА),"Шевченко (ЗА), Донецька область"
497,47.1674176,37.1672982,Бойове (ЗА),"Бойове (ЗА), Донецька область"
498,47.3303549,37.468401,Кременівка (ЗА),"Кременівка (ЗА), Донецька область"
499,47.8754689,37.3402167,Катеринівка (ЗА),"Катеринівка (ЗА), Донецька область"
500,47.2421586,37.5543249,Македонівка (ЗА),"Македонівка (ЗА), Донецька область"
501,47.6119505,37.4882973,Нікольске (ЗА ЦРЛ),"Нікольске (ЗА ЦРЛ), Донецька область"
502,48.2585111,37.3771742,Гродівка (ЗА),"Гродівка (ЗА), Донецька область"
503,48.3358875,37.3255293,Новоекономічне (ЗА),"Новоекономічне (ЗА), Донецька область"
504,48.4436778,36.9156735,Криворіжжя (ЗА),"Криворіжжя (ЗА), Донецька область"
505,48.6161912,37.52721870000001,Дружківка (ЗА,"Дружківка (ЗА, Донецька область"
506,48.2045408,37.3368211,Новогродівка (ЗА),"Новогродівка (ЗА), Донецька область"
507,48.4907641,37.3792466,Софіївка (ЗА),"Софіївка (ЗА), Донецька область"
508,48.0966049,37.721631,Опитне (ЗА),"Опитне (ЗА), Донецька область"
509,48.0535517,37.3703446,Гірник (АС),"Гірник (АС), Донецька область"
510,48.15293459999999,37.3061142,Селидове (ЗА вул. Гоголя),"Селидове (ЗА вул. Гоголя), Донецька область"
511,48.8530442,37.77115440000001,Миколаївка(ЗА),"Миколаївка(ЗА), Донецька область"
512,48.147099,37.3628453,Михайлівка (ЗА),"Михайлівка (ЗА), Донецька область"
513,48.040796,38.583563,Торез (ЗА Зал. вокзал),"Торез (ЗА Зал. вокзал), Донецька область"
514,48.04867530000001,38.45053,Шахтарськ (АС),"Шахтарськ (АС), Донецька область"
515,48.043204,38.1393965,Харцизьк (АС),"Харцизьк (АС), Донецька область"
516,47.9257046,38.1957157,Іловайськ (АС),"Іловайськ (АС), Донецька область"
517,48.1221425,37.87659439999999,Ясинувата (ЗА),"Ясинувата (ЗА), Донецька область"
518,48.1173081,38.1648822,Нижня Кринка (ЗА),"Нижня Кринка (ЗА), Донецька область"
519,48.0459557,37.9666901,Макіївка (ДС Привокзальна),"Макіївка (ДС Привокзальна), Донецька область"
520,48.0586506,38.2554826,Зуївка (ЗА),"Зуївка (ЗА), Донецька область"
521,48.65138,24.0202,Осмолода,"Осмолода, Івано-Франківська область"
522,48.28459,24.56536,Ворохта,"Ворохта, Івано-Франківська область"
523,48.8027099,25.3013061,Раковець,"Раковець, Івано-Франківська область"
524,48.52767,25.57572,Стецева,"Стецева, Івано-Франківська область"
525,47.94181,24.69814,Буркут,"Буркут, Івано-Франківська область"
526,48.06238,24.91382,Голови,"Голови, Івано-Франківська область"
527,48.83361,24.5243,Богородчани,"Богородчани, Івано-Франківська область"
528,48.81,24.19,Солотвино,"Солотвино, Івано-Франківська область"
